researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
mccammonj,GATED BINDING OF LIGANDS TO PROTEINS,"MCCAMMON, JA; NORTHRUP, SH",NATURE,1981,122,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,2,6,3,1,4,4,4,1,2,1,1,7,8,10,4,6,5,4,3,2,3,4,2,4,2,4,6,2,1,1
mccammonj,PROTEIN STRUCTURAL FLUCTUATIONS DURING A PERIOD OF 100-PS,"KARPLUS, M; MCCAMMON, JA",NATURE,1979,122,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,11,22,18,9,7,7,5,3,1,4,3,2,1,0,1,0,0,1,2,0,1,1,0,0,0,2,2,1,0,1,1,0,0,0
mccammonj,Computing ionization states of proteins with a detailed charge model,"Antosiewicz, J; Briggs, JM; Elcock, AH; Gilson, MK; McCammon, JA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1996,120,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,6,9,9,12,12,12,5,11,6,6,2,4,6,4,0
mccammonj,Computer simulation of protein-protein association kinetics: Acetylcholinesterase-fasciculin,"Elcock, AH; Gabdoulline, RR; Wade, RC; McCammon, JA",JOURNAL OF MOLECULAR BIOLOGY,1999,119,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,8,9,8,8,6,7,6,13,12,13,7,7,0
mccammonj,An improved relaxed complex scheme for receptor flexibility in computer-aided drug design,"Amaro, Rommie E.; Baron, Riccardo; McCammon, J. Andrew",JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,2008,115,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,22,29,27,16,5
mccammonj,Standard free energy of releasing a localized water molecule from the binding pockets of proteins: Double-decoupling method,"Hamelberg, D; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2004,115,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,8,16,20,11,18,13,2
mccammonj,Molecular dynamics of acetylcholinesterase dimer complexed with tacrine,"Wlodek, ST; Clark, TW; Scott, LR; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1997,115,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,5,5,7,7,10,11,2,10,7,8,6,4,5,3
mccammonj,Electrostatic contributions to the stability of halophilic proteins,"Elcock, AH; McCammon, JA",JOURNAL OF MOLECULAR BIOLOGY,1998,114,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,6,17,6,3,4,10,9,15,2,1,5,5,9,2
mccammonj,ACETYLCHOLINESTERASE - ELECTROSTATIC STEERING INCREASES THE RATE OF LIGAND-BINDING,"TAN, RC; TRUONG, TN; MCCAMMON, JA; SUSSMAN, JL",BIOCHEMISTRY,1993,112,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,8,10,5,13,5,4,7,3,3,2,2,5,3,4,5,1,4,5,3,0
mccammonj,Ensemble-based virtual screening reveals potential novel antiviral compounds for avian influenza neuraminidase,"Cheng, Lily S.; Amaro, Romanic E.; Xu, Dong; Li, Wilfred W.; Arzberger, Peter W.; McCammon, J. Andrew",JOURNAL OF MEDICINAL CHEMISTRY,2008,109,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,25,16,26,17,5
mccammonj,Bio3d: an R package for the comparative analysis of protein structures,"Grant, Barry J.; Rodrigues, Ana P. C.; ElSawy, Karim M.; McCammon, J. Andrew; Caves, Leo S. D.",BIOINFORMATICS,2006,109,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,9,23,37,19,3
mccammonj,QUASI-HARMONIC METHOD FOR STUDYING VERY LOW-FREQUENCY MODES IN PROTEINS,"LEVY, RM; SRINIVASAN, AR; OLSON, WK; MCCAMMON, JA",BIOPOLYMERS,1984,108,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,6,3,3,2,4,1,4,4,2,3,4,3,1,2,3,1,4,6,7,6,7,3,2,6,6,5,2
mccammonj,THE DYNAMIC PICTURE OF PROTEIN-STRUCTURE,"MCCAMMON, JA; KARPLUS, M",ACCOUNTS OF CHEMICAL RESEARCH,1983,108,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,9,12,6,11,8,7,2,5,8,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0
mccammonj,Theory of biomolecular recognition,"McCammon, JA",CURRENT OPINION IN STRUCTURAL BIOLOGY,1998,107,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,15,4,8,4,11,7,7,4,3,8,9,6,2
mccammonj,Thermodynamics and kinetics of actin filament nucleation,"Sept, D; McCammon, JA",BIOPHYSICAL JOURNAL,2001,105,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,10,6,13,15,11,9,10,12,3
mccammonj,The relaxed complex method: Accommodating receptor flexibility for drug design with an improved scoring scheme,"Lin, JH; Perryman, AL; Schames, JR; McCammon, JA",BIOPOLYMERS,2003,102,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,4,13,11,8,18,13,7,6
mccammonj,HELIX-COIL TRANSITIONS IN A SIMPLE POLYPEPTIDE MODEL,"MCCAMMON, JA; NORTHRUP, SH; KARPLUS, M; LEVY, RM",BIOPOLYMERS,1980,102,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,5,4,3,5,6,2,2,2,5,2,7,5,11,3,6,5,3,2,1,1,0,3,3,3,0,0,1,3,1,0,0
mccammonj,Analysis of a 10-ns molecular dynamics simulation of mouse acetylcholinesterase,"Tai, K; Shen, TY; Borjesson, U; Philippopoulos, M; McCammon, JA",BIOPHYSICAL JOURNAL,2001,101,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,7,12,11,7,8,4,10,8,7,6,1
mccammonj,COMPUTER-AIDED MOLECULAR DESIGN,"MCCAMMON, JA",SCIENCE,1987,101,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,12,9,10,9,6,2,3,2,2,1,3,0,2,1,2,0,1,2,0,2,3,0,0,1,0
mccammonj,A gating mechanism proposed from a simulation of a human alpha 7 nicotinic acetylcholine receptor,"Law, RJ; Henchman, RH; McCammon, JA",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2005,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,12,16,14,14,7,13,3,2
mccammonj,TREATMENT OF ROTATIONAL ISOMERS IN FREE-ENERGY CALCULATIONS .2. MOLECULAR-DYNAMICS SIMULATION STUDY OF 18-CROWN-6 IN AQUEOUS-SOLUTION AS AN EXAMPLE OF SYSTEMS WITH LARGE NUMBERS OF ROTATIONAL ISOMERIC STATES,"STRAATSMA, TP; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1989,100,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,8,13,7,9,8,7,4,2,0,0,3,4,3,2,1,0,1,5,3,1,0,0
mccammonj,"Generalized Born model with a simple, robust molecular volume correction","Mongan, John; Simmerling, Carlos; McCammon, J. Andrew; Case, David A.; Onufriev, Alexey",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2007,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,15,17,10,16,6
mccammonj,Agonist-mediated conformational changes in acetylcholine-binding protein revealed by simulation and intrinsic tryptophan fluorescence,"Gao, F; Bren, N; Burghardt, TP; Hansen, S; Henchman, RH; Taylor, P; McCammon, JA; Sine, SM",JOURNAL OF BIOLOGICAL CHEMISTRY,2005,95,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,11,18,15,5,6,8,7,2
mccammonj,Structure-based drug design: Computational advances,"Marrone, TJ; Briggs, JM; McCammon, JA",ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY,1997,91,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,10,5,4,2,8,6,5,3,3,7,2,5,6,5,1
mccammonj,Recent progress in numerical methods for the Poisson-Boltzmann equation in biophysical applications,"Lu, B. Z.; Zhou, Y. C.; Holst, M. J.; McCammon, J. A.",COMMUNICATIONS IN COMPUTATIONAL PHYSICS,2008,89,12.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,24,17,19,4
mccammonj,DIFFUSION-CONTROLLED REACTIONS - A VARIATIONAL FORMULA FOR THE OPTIMUM REACTION COORDINATE,"BERKOWITZ, M; MORGAN, JD; MCCAMMON, JA; NORTHRUP, SH",JOURNAL OF CHEMICAL PHYSICS,1983,89,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,4,4,4,7,1,2,2,3,1,1,3,1,1,1,3,2,5,5,6,2,1,5,6,2,4,2
mccammonj,Molecular dynamics simulations of the hyperthermophilic protein Sac7d from Sulfolobus acidocaldarius: Contribution of salt bridges to thermostability,"de Bakker, PIW; Hunenberger, PH; McCammon, JA",JOURNAL OF MOLECULAR BIOLOGY,1999,87,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,9,3,8,4,6,9,6,3,4,2,5,5,0
mccammonj,Quantum-classical molecular dynamics simulations of proton transfer processes in molecular complexes and in enzymes,"Bala, P; Grochowski, P; Lesyng, B; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY,1996,86,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,19,10,10,6,6,3,3,2,5,2,1,0,2,1,2,0,0
mccammonj,"SULFATE ANION IN WATER - MODEL STRUCTURAL, THERMODYNAMIC, AND DYNAMIC PROPERTIES","CANNON, WR; PETTITT, BM; MCCAMMON, JA",JOURNAL OF PHYSICAL CHEMISTRY,1994,86,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,5,5,6,4,2,3,1,6,4,3,9,11,6,7,2
mccammonj,Calculating pKa values in enzyme active sites,"Nielsen, JE; Mccammon, JA",PROTEIN SCIENCE,2003,85,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,10,11,5,9,13,7,8,0
mccammonj,DYNAMICS OF ACTIVATED PROCESSES IN GLOBULAR-PROTEINS,"MCCAMMON, JA; KARPLUS, M",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,1979,85,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,8,7,2,1,5,2,1,3,4,3,2,2,3,3,0,2,4,0,0,1,1,4,1,2,2,1,1,0,1,0,1,0
mccammonj,INTERNAL MOBILITY OF FERROCYTOCHROME-C,"NORTHRUP, SH; PEAR, MR; MCCAMMON, JA; KARPLUS, M; TAKANO, T",NATURE,1980,84,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,11,7,7,3,4,1,4,2,1,2,3,2,1,0,2,0,2,1,0,3,1,0,0,0,1,0,1,2,1,0,0,0
mccammonj,How does the cAMP-dependent protein kinase catalyze the phosphorylation reaction: An ab initio QM/MM study,"Cheng, YH; Zhang, YK; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2005,83,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,8,11,8,15,6,7,2
mccammonj,SOLVATION STRUCTURE OF A SODIUM-CHLORIDE ION-PAIR IN WATER,"BELCH, AC; BERKOWITZ, M; MCCAMMON, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1986,83,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,5,2,2,1,5,3,4,3,3,3,3,1,1,7,1,1,4,1,2,4,3,6,4,3,1
mccammonj,ABINITIO STUDY OF PROTON-TRANSFER IN [H3N-H-NH3]+ AND [H3N-H-OH2]+,"JAROSZEWSKI, L; LESYNG, B; TANNER, JJ; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1990,82,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,9,15,2,5,2,5,1,4,6,4,3,0,1,0,3,1,2,0,1,1,0
mccammonj,SIMULATION OF THE DIFFUSION-CONTROLLED REACTION BETWEEN SUPEROXIDE AND SUPEROXIDE-DISMUTASE .2. DETAILED MODELS,"ALLISON, SA; BACQUET, RJ; MCCAMMON, JA",BIOPOLYMERS,1988,82,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,15,9,4,8,8,6,4,2,2,1,3,2,3,1,0,0,1,0,0,0,1,0,0,0,0
mccammonj,BROWNIAN DYNAMICS WITH ROTATION TRANSLATION COUPLING,"DICKINSON, E; ALLISON, SA; MCCAMMON, JA",JOURNAL OF THE CHEMICAL SOCIETY-FARADAY TRANSACTIONS II,1985,82,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,3,2,2,1,2,4,2,5,1,1,2,2,1,0,3,4,1,2,2,0,5,4,5,5,6,2
mccammonj,Water in Cavity-Ligand Recognition,"Baron, Riccardo; Setny, Piotr; McCammon, J. Andrew",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2010,81,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,26,20,11
mccammonj,SOLVING THE FINITE-DIFFERENCE NONLINEAR POISSON-BOLTZMANN EQUATION,"LUTY, BA; DAVIS, ME; MCCAMMON, JA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1992,79,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,2,5,6,5,0,3,3,1,3,2,2,7,2,5,4,3,5,1
mccammonj,HOW ELECTROLYTE SHIELDING INFLUENCES THE ELECTRICAL POTENTIAL IN TRANSMEMBRANE ION CHANNELS,"JORDAN, PC; BACQUET, RJ; MCCAMMON, JA; TRAN, P",BIOPHYSICAL JOURNAL,1989,79,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,2,1,2,4,8,4,5,4,5,6,4,4,3,6,1,0,1,1,1,0,3,0
mccammonj,On the evaluation and optimization of protein X-ray structures for pKa calculations,"Nielsen, JE; McCammon, JA",PROTEIN SCIENCE,2003,78,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,12,6,8,7,4,12,6,6,0
mccammonj,Exploring global motions and correlations in the ribosome,"Trylska, J; Tozzini, V; McCammon, JA",BIOPHYSICAL JOURNAL,2005,77,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,13,11,13,5,12,3,0
mccammonj,Molecular properties of amphotericin B membrane channel: A molecular dynamics simulation,"Baginski, M; Resat, H; McCammon, JA",MOLECULAR PHARMACOLOGY,1997,77,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,8,5,5,6,5,10,9,4,3,2,2,1
mccammonj,A coarse grained model for the dynamics of flap opening in HIV-1 protease,"Tozzini, V; McCammon, JA",CHEMICAL PHYSICS LETTERS,2005,76,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,12,14,7,14,7,0
mccammonj,The physical basis of microtubule structure and stability,"Sept, D; Baker, NA; McCammon, JA",PROTEIN SCIENCE,2003,76,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,7,15,4,7,3,11,9,1
mccammonj,Active site binding modes of HIV-1 integrase inhibitors,"Sotriffer, CA; Ni, HH; McCammon, JA",JOURNAL OF MEDICINAL CHEMISTRY,2000,76,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,10,5,9,8,9,6,5,4,4,1,1
mccammonj,POISSON-BOLTZMANN ANALYSIS OF THE LAMBDA-REPRESSOR-OPERATOR INTERACTION,"ZACHARIAS, M; LUTY, BA; DAVIS, ME; MCCAMMON, JA",BIOPHYSICAL JOURNAL,1992,76,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,6,7,5,4,4,5,4,3,1,2,4,4,0,1,1,0,0,1
mccammonj,Channel opening motion of alpha 7 nicotinic acetylcholine receptor as suggested by normal mode analysis,"Cheng, XL; Lu, BZ; Grant, B; Law, RJ; McCammon, JA",JOURNAL OF MOLECULAR BIOLOGY,2006,75,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,15,10,6,9,2,2
mccammonj,WATER AND POLYPEPTIDE CONFORMATIONS IN THE GRAMICIDIN CHANNEL - A MOLECULAR-DYNAMICS STUDY,"CHIU, SW; SUBRAMANIAM, S; JAKOBSSON, E; MCCAMMON, JA",BIOPHYSICAL JOURNAL,1989,75,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,6,4,5,10,4,7,5,2,1,2,3,1,0,0,0,1,1,2,1,1,2,0
mccammonj,TRANSPORT-PROPERTIES OF RIGID AND FLEXIBLE MACROMOLECULES BY BROWNIAN DYNAMICS SIMULATION,"ALLISON, SA; MCCAMMON, JA",BIOPOLYMERS,1984,75,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,3,3,2,3,2,0,1,3,1,6,3,2,5,6,0,3,1,2,2,2,1,1,4,0,1,1,1,1
mccammonj,Order N algorithm for computation of electrostatic interactions in biomolecular systems,"Lu, Benzhuo; Cheng, Xiaolin; Huang, Jingfang; McCammon, J. Andrew",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2006,74,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15,8,16,9,7,1
mccammonj,THE DYNAMICS OF PROTEINS,"KARPLUS, M; MCCAMMON, JA",SCIENTIFIC AMERICAN,1986,74,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,5,4,1,3,1,3,2,3,1,2,3,2,1,2,1,1,1,3,5,0,4,1,0,1,1
mccammonj,"Coupling hydrophobicity, dispersion, and electrostatics in continuum solvent models","Dzubiella, J; Swanson, JMJ; McCammon, JA",PHYSICAL REVIEW LETTERS,2006,73,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,10,12,10,12,2
mccammonj,TIME-CORRELATION ANALYSIS OF SIMULATED WATER MOTION IN FLEXIBLE AND RIGID GRAMICIDIN CHANNELS,"CHIU, SW; JAKOBSSON, E; SUBRAMANIAM, S; MCCAMMON, JA",BIOPHYSICAL JOURNAL,1991,73,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,9,9,5,6,7,3,2,4,3,3,1,0,1,2,1,1,0,0,3,0
mccammonj,CALCULATING ELECTROSTATIC FORCES FROM GRID-CALCULATED POTENTIALS,"DAVIS, ME; MCCAMMON, JA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1990,73,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,2,10,5,6,4,5,0,2,2,2,2,0,0,2,5,2,2,5,1,4,0
mccammonj,"Structure and dynamics of the full-length lipid-modified H-ras protein in a 1,2-dimyristoylglycero-3-phosphocholine bilayer","Gorfe, Alemayehu A.; Hanzal-Bayer, Michael; Abankwa, Daniel; Hancock, John F.; McCammon, J. Andrew",JOURNAL OF MEDICINAL CHEMISTRY,2007,71,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,6,9,6,14,10,6
mccammonj,Influence of structural fluctuation on enzyme reaction energy barriers in combined quantum mechanical/molecular mechanical studies,"Zhang, YK; Kua, J; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY B,2003,71,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,16,7,5,4,9,5,4,3,0
